join_date,Demand,Supply,Ambiguous,Total_Modeled_Q,Demand_YoY,Supply_YoY,Ambiguous_YoY,Total_Modeled_YoY,CPI_YoY
2016-01-01,3.830760843950775e-4,-0.001403172859438897,0,-0.0010200967750438196,0.18822553274705744,0.4912003788572591,0.06657829061021475,0.7460042022145311,1.310861423220988
2016-04-01,0.0013566709603829467,0.001707093269800817,-5.842506202896456e-4,0.002479513609894118,0.315067230657703,0.4345495052726772,-0.058425062028964594,0.6911916739014156,1.023255813953483
2016-07-01,5.222428176146722e-4,0.003144121107450704,0,0.003666363925065376,0.34584858223530873,0.5790076127297089,-0.058425062028964594,0.8664311329360529,1.2962962962963065
2016-10-01,6.340763664375209e-4,-1.1437366645303996e-4,9.984490898317516e-4,0.0015181517898162325,0.2896066228830219,0.3333667851359582,0.04141984695421056,0.6643932549731905,1.4760147601476037
2017-01-01,-3.0219404812065803e-5,0.0019036677600361275,8.705356474835623e-5,0.001960501919972418,0.24827707396230758,0.6640508470834606,0.05012520342904619,0.9624531244748142,2.1256931608133023
2017-04-01,0.002290519980716496,0.0030718942761648244,3.044134275428959e-4,0.005666827684424216,0.3416619759956625,0.8005309477198614,0.13899160821230033,1.2811845319278241,1.9337016574585641
2017-07-01,0.0018651923913466774,-8.659879199746821e-4,0,9.992044713719953e-4,0.475956933368863,0.39952004497732274,0.13899160821230033,1.014468586558486,1.8281535648994485
2017-10-01,0.0011208295333620354,0.003155783268611815,0,0.004276612801973851,0.5246322500613145,0.7265357384838083,0.03914669922912517,1.2903146877742477,1.9090909090909047
2018-01-01,3.190795092492626e-4,0.00315581340900523,4.4985282218994285e-4,0.003924745740444435,0.5595621414674473,0.8517503033807186,0.07542662497328383,1.4867390698214495,1.900452488687776
2018-04-01,5.023721195672212e-4,0.0022990222376638877,3.9723023894044256e-4,0.0031986245961715515,0.38074735535251986,0.7744630995306249,0.0847083061130385,1.2399187609961833,2.0776874435411097
2018-07-01,0.001117723977462295,0.003241792462647253,6.599588316088587e-4,0.005019475271718406,0.3060005139640816,1.1852411377928185,0.15070418927392437,1.6419458410308243,1.8850987432674993
2018-10-01,0.0020385053620847796,0.0026872956682739853,9.595888870766885e-4,0.005685389917435453,0.39776809683635606,1.1383923777590355,0.24666307798159323,1.7828235525769847,1.7841213202497874
2019-01-01,0.0016921440934784928,8.007154723833785e-4,5.043550313528192e-4,0.0029972145972146907,0.535074555259279,0.9028825840968502,0.25211329889788087,1.69007043825401,1.3321492007104752
